epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
188,4067.29,1.20135,0.94417,1.36084,0.87131,0.83905,0.89068,0.59161,1.10088,0.76488,1.20153,0.00439,0.00439,0.00439
189,4087.71,1.1901,0.94229,1.35316,0.87701,0.84946,0.89752,0.59417,1.10278,0.78196,1.19572,0.00436,0.00436,0.00436
190,4108.17,1.18022,0.90014,1.33453,0.90924,0.86783,0.91645,0.62105,1.05622,0.689,1.15453,0.00433,0.00433,0.00433
191,4128.64,1.16877,0.90171,1.32638,0.89498,0.86686,0.90585,0.60306,1.13616,0.75283,1.2026,0.0043,0.0043,0.0043
192,4149.05,1.17181,0.89839,1.33482,0.89342,0.84117,0.90223,0.5944,1.13649,0.74022,1.21443,0.00427,0.00427,0.00427
193,4169.53,1.20329,0.91643,1.35306,0.8786,0.8387,0.8882,0.56997,1.1531,0.78725,1.19564,0.00424,0.00424,0.00424
194,4189.98,1.18901,0.92233,1.34876,0.90357,0.85197,0.90821,0.60915,1.03452,0.753,1.13965,0.00421,0.00421,0.00421
195,4210.44,1.18693,0.9123,1.3384,0.87242,0.81447,0.87402,0.52711,1.25604,0.8656,1.25644,0.00418,0.00418,0.00418
196,4230.91,1.18484,0.92764,1.33996,0.88429,0.86171,0.90787,0.59636,1.06217,0.723,1.15637,0.00415,0.00415,0.00415
197,4251.42,1.16174,0.91058,1.31693,0.87547,0.85869,0.90374,0.59001,1.09125,0.75981,1.16503,0.00412,0.00412,0.00412
198,4271.92,1.18033,0.91515,1.33656,0.89291,0.86135,0.89647,0.58511,1.11489,0.78617,1.19001,0.00409,0.00409,0.00409
199,4292.49,1.18119,0.90393,1.3395,0.91364,0.8664,0.90475,0.58354,1.17255,0.74261,1.22471,0.00406,0.00406,0.00406
200,4313.03,1.17324,0.90936,1.33691,0.88393,0.87218,0.9137,0.6076,1.13336,0.70721,1.20347,0.00403,0.00403,0.00403
201,4333.54,1.16855,0.9093,1.34745,0.9122,0.8656,0.91186,0.60655,1.08868,0.70829,1.1691,0.004,0.004,0.004
202,4354.04,1.20136,0.92778,1.3419,0.89327,0.85244,0.91394,0.62403,1.0076,0.7116,1.14251,0.00397,0.00397,0.00397
203,4374.49,1.1831,0.89582,1.33485,0.86632,0.85604,0.91024,0.59752,1.0981,0.74005,1.18507,0.00394,0.00394,0.00394
204,4395.01,1.1526,0.88959,1.31885,0.90743,0.8756,0.91747,0.61624,1.05111,0.71132,1.17232,0.00391,0.00391,0.00391
205,4415.49,1.16715,0.90273,1.32715,0.90538,0.86537,0.91109,0.60877,1.07425,0.69781,1.17492,0.00388,0.00388,0.00388
206,4436.01,1.17113,0.88774,1.32321,0.89902,0.86313,0.90418,0.59866,1.10585,0.74108,1.17871,0.00385,0.00385,0.00385
207,4456.52,1.19018,0.90414,1.3471,0.89461,0.86772,0.90769,0.61799,1.05282,0.71307,1.14194,0.00382,0.00382,0.00382
208,4476.97,1.18782,0.89532,1.34182,0.90404,0.84774,0.90673,0.58796,1.15572,0.72536,1.19347,0.00379,0.00379,0.00379
209,4497.52,1.17233,0.89056,1.34389,0.92538,0.83965,0.91887,0.61474,1.11122,0.70629,1.18497,0.00376,0.00376,0.00376
210,4517.97,1.17347,0.90048,1.344,0.89783,0.8414,0.90684,0.61266,1.08364,0.69008,1.17578,0.00373,0.00373,0.00373
211,4538.37,1.16352,0.88663,1.32434,0.91814,0.85787,0.90784,0.61024,1.07978,0.68633,1.17404,0.0037,0.0037,0.0037
212,4559.3,1.17554,0.89481,1.33594,0.9187,0.85578,0.92962,0.65143,1.01177,0.67177,1.15658,0.00367,0.00367,0.00367
213,4580.18,1.15097,0.88792,1.31836,0.90794,0.84699,0.91139,0.61191,1.05646,0.74164,1.15753,0.00364,0.00364,0.00364
214,4601.83,1.15733,0.87774,1.33536,0.90976,0.85981,0.9225,0.61378,1.07229,0.68184,1.15898,0.00361,0.00361,0.00361
215,4623.59,1.13404,0.86289,1.30433,0.91529,0.85166,0.91531,0.62109,1.06575,0.6894,1.15035,0.00358,0.00358,0.00358
216,4644.75,1.14573,0.89298,1.3113,0.90405,0.8965,0.91709,0.63038,1.04124,0.65491,1.14371,0.00355,0.00355,0.00355
217,4665.86,1.1426,0.87348,1.31069,0.90346,0.86079,0.90746,0.62088,1.04437,0.69629,1.15202,0.00352,0.00352,0.00352
218,4687.06,1.14788,0.85987,1.32474,0.89022,0.84506,0.90095,0.62319,0.97444,0.69368,1.12276,0.00349,0.00349,0.00349
219,4707.81,1.14683,0.88766,1.32328,0.88284,0.87581,0.91581,0.62496,1.01971,0.68616,1.13333,0.00346,0.00346,0.00346
220,4728.57,1.14449,0.86498,1.31354,0.89126,0.88964,0.92501,0.62961,1.02253,0.65208,1.14176,0.00343,0.00343,0.00343
221,4749.35,1.17243,0.88107,1.32602,0.89535,0.8833,0.9192,0.62003,1.04103,0.64219,1.1318,0.0034,0.0034,0.0034
222,4769.97,1.14372,0.86548,1.31983,0.8856,0.86772,0.9143,0.61443,1.09721,0.69735,1.17693,0.00337,0.00337,0.00337
223,4791.44,1.14293,0.85308,1.31242,0.87128,0.8428,0.88809,0.58721,1.10006,0.75348,1.17957,0.00334,0.00334,0.00334
224,4812.85,1.15304,0.85481,1.32086,0.87487,0.84583,0.90007,0.59894,1.05847,0.7376,1.15348,0.00331,0.00331,0.00331
225,4834.31,1.14255,0.8494,1.31609,0.89888,0.8619,0.91285,0.60836,1.08108,0.7033,1.16457,0.00328,0.00328,0.00328
226,4855.72,1.14128,0.85586,1.31184,0.90928,0.88097,0.91924,0.6223,1.06463,0.67292,1.14156,0.00325,0.00325,0.00325
227,4877.15,1.14143,0.86976,1.30886,0.91809,0.87632,0.9103,0.62339,1.01129,0.70248,1.13112,0.00322,0.00322,0.00322
228,4898.74,1.15155,0.86073,1.33413,0.88675,0.86374,0.91248,0.62015,1.02684,0.71325,1.14259,0.00319,0.00319,0.00319
229,4919.78,1.12352,0.8458,1.3017,0.88412,0.88322,0.91399,0.61576,1.04575,0.68137,1.15454,0.00316,0.00316,0.00316
230,4940.7,1.15234,0.85408,1.30688,0.90333,0.88489,0.92136,0.64156,0.98295,0.64353,1.12825,0.00313,0.00313,0.00313
231,4962.14,1.1314,0.85165,1.30866,0.88249,0.87245,0.9229,0.63432,1.01482,0.66804,1.14029,0.0031,0.0031,0.0031
232,4983.13,1.15083,0.87324,1.31432,0.92779,0.87007,0.93767,0.65079,1.00796,0.64551,1.13966,0.00307,0.00307,0.00307
233,5004.09,1.1261,0.85427,1.30103,0.9358,0.86835,0.93983,0.64617,1.02604,0.62069,1.12873,0.00304,0.00304,0.00304
234,5025.09,1.1398,0.83951,1.29483,0.9254,0.86342,0.92641,0.6264,1.07177,0.65556,1.15993,0.00301,0.00301,0.00301
235,5046.06,1.14441,0.85312,1.30875,0.91449,0.87462,0.92835,0.64313,1.00607,0.65368,1.13213,0.00298,0.00298,0.00298
236,5067.12,1.15956,0.84422,1.31351,0.94257,0.86724,0.93388,0.62641,1.08407,0.65119,1.17876,0.00295,0.00295,0.00295
237,5088.11,1.12007,0.84815,1.29117,0.91474,0.86686,0.91706,0.62554,1.05483,0.68263,1.15577,0.00292,0.00292,0.00292
238,5109.48,1.1336,0.86408,1.30625,0.92238,0.88099,0.93385,0.65145,0.97289,0.6355,1.11742,0.00289,0.00289,0.00289
239,5130.4,1.1394,0.85277,1.32141,0.91207,0.88745,0.92786,0.62216,1.07432,0.66273,1.16656,0.00286,0.00286,0.00286
240,5151.11,1.13514,0.84904,1.32221,0.91494,0.88164,0.92307,0.63557,1.00431,0.65487,1.12619,0.00283,0.00283,0.00283
241,5172.16,1.15675,0.85973,1.33165,0.90801,0.89004,0.92399,0.64979,0.97115,0.65188,1.11338,0.0028,0.0028,0.0028
242,5192.94,1.1126,0.83432,1.29847,0.8972,0.88432,0.92583,0.64032,1.00723,0.64163,1.13363,0.00277,0.00277,0.00277
243,5213.78,1.12938,0.85158,1.29266,0.88686,0.90093,0.9178,0.62459,1.03149,0.66457,1.13464,0.00274,0.00274,0.00274
244,5234.36,1.13253,0.83915,1.29404,0.88437,0.87892,0.91429,0.62221,1.03169,0.70157,1.13282,0.00271,0.00271,0.00271
245,5254.96,1.1463,0.84109,1.30729,0.90437,0.85656,0.91192,0.62072,1.06759,0.72915,1.15504,0.00268,0.00268,0.00268
246,5275.54,1.16225,0.86675,1.32404,0.91888,0.87876,0.9174,0.63415,1.01004,0.66078,1.13413,0.00265,0.00265,0.00265
247,5296.37,1.13898,0.8373,1.29586,0.92563,0.85368,0.90703,0.60919,1.08784,0.7044,1.17938,0.00262,0.00262,0.00262
248,5317.6,1.12457,0.83661,1.30234,0.91122,0.88464,0.91661,0.62418,1.07537,0.67465,1.1686,0.00259,0.00259,0.00259
249,5338.52,1.12423,0.84602,1.29597,0.89322,0.8965,0.91751,0.627,0.97973,0.67464,1.11842,0.00256,0.00256,0.00256
250,5359.47,1.12957,0.8432,1.31398,0.89783,0.89215,0.91817,0.63554,0.99531,0.65707,1.12182,0.00253,0.00253,0.00253
251,5380.36,1.12582,0.83772,1.29736,0.91695,0.87834,0.92846,0.63821,1.0127,0.64536,1.12938,0.0025,0.0025,0.0025
252,5401.33,1.12383,0.8291,1.29042,0.89438,0.87888,0.9205,0.62794,1.00575,0.6449,1.11967,0.00247,0.00247,0.00247
253,5422.47,1.12351,0.8323,1.29957,0.92013,0.8656,0.92166,0.63934,0.97684,0.59899,1.11418,0.00244,0.00244,0.00244
254,5443.53,1.11728,0.83324,1.29185,0.90924,0.87193,0.92316,0.63805,0.9881,0.62156,1.12008,0.00241,0.00241,0.00241
255,5464.81,1.14927,0.85449,1.3274,0.88729,0.87868,0.92041,0.63784,1.00879,0.63189,1.12418,0.00238,0.00238,0.00238
256,5485.94,1.11816,0.84645,1.30069,0.9154,0.86772,0.9229,0.64533,0.99039,0.63706,1.11792,0.00235,0.00235,0.00235
257,5507.12,1.11094,0.82736,1.28868,0.88518,0.87664,0.91644,0.65011,0.95082,0.64124,1.10205,0.00232,0.00232,0.00232
258,5528.33,1.11264,0.8263,1.28346,0.89553,0.88175,0.92587,0.64695,0.9904,0.62978,1.11813,0.00229,0.00229,0.00229
259,5549.45,1.10852,0.81267,1.29613,0.89353,0.88392,0.92381,0.66256,0.96089,0.61082,1.10317,0.00226,0.00226,0.00226
260,5570.42,1.11947,0.83631,1.28593,0.9022,0.89368,0.92757,0.65983,0.95655,0.61326,1.10419,0.00223,0.00223,0.00223
261,5591.05,1.10726,0.82297,1.29309,0.91663,0.88579,0.93384,0.65416,0.98728,0.61408,1.11143,0.0022,0.0022,0.0022
262,5611.68,1.10435,0.82671,1.28289,0.91915,0.87888,0.93701,0.65732,0.99683,0.62952,1.11932,0.00217,0.00217,0.00217
263,5632.24,1.1204,0.84295,1.29376,0.91554,0.87553,0.9291,0.64256,0.99618,0.64622,1.11694,0.00214,0.00214,0.00214
264,5652.7,1.10447,0.82424,1.29234,0.89757,0.88281,0.92743,0.64314,0.98252,0.64808,1.11342,0.00211,0.00211,0.00211
265,5673.28,1.10004,0.81104,1.28673,0.92144,0.87594,0.93185,0.66982,0.94396,0.61119,1.0918,0.00208,0.00208,0.00208
266,5693.86,1.10576,0.8264,1.2889,0.933,0.88701,0.93275,0.67225,0.93895,0.61146,1.09249,0.00205,0.00205,0.00205
267,5714.36,1.1065,0.80768,1.28255,0.92016,0.88557,0.93603,0.66036,0.92792,0.5966,1.08997,0.00202,0.00202,0.00202
268,5734.89,1.11673,0.81867,1.30045,0.92542,0.88615,0.93479,0.65953,0.96418,0.60124,1.10613,0.00199,0.00199,0.00199
269,5755.4,1.09856,0.80549,1.29541,0.91095,0.8927,0.93367,0.66268,0.95335,0.60644,1.09762,0.00196,0.00196,0.00196
270,5776.02,1.10387,0.82715,1.30043,0.93032,0.87852,0.93301,0.66463,0.93536,0.61343,1.09348,0.00193,0.00193,0.00193
271,5797,1.09455,0.81179,1.29001,0.91671,0.89642,0.93635,0.66649,0.95039,0.61099,1.0986,0.0019,0.0019,0.0019
272,5818,1.09076,0.80232,1.27386,0.93478,0.89688,0.94214,0.6808,0.9278,0.59085,1.0892,0.00187,0.00187,0.00187
273,5839.04,1.10585,0.82206,1.28102,0.91251,0.90956,0.93988,0.67499,0.91064,0.59246,1.08224,0.00184,0.00184,0.00184
274,5860.19,1.11675,0.82713,1.29836,0.91781,0.89558,0.93156,0.67152,0.93038,0.59293,1.09434,0.00181,0.00181,0.00181
275,5881.27,1.09121,0.8177,1.2842,0.89646,0.90586,0.92795,0.6592,0.94399,0.60458,1.09676,0.00178,0.00178,0.00178
276,5902.34,1.08745,0.80363,1.27375,0.89243,0.90096,0.92839,0.66591,0.93938,0.60882,1.09668,0.00175,0.00175,0.00175
277,5923.56,1.09607,0.8023,1.28375,0.8945,0.90754,0.92608,0.65894,0.97273,0.60259,1.1057,0.00172,0.00172,0.00172
278,5944.83,1.08438,0.80085,1.27827,0.90959,0.88769,0.92717,0.66135,0.96213,0.60118,1.10441,0.00169,0.00169,0.00169
279,5965.75,1.08797,0.80424,1.27658,0.91159,0.90962,0.93095,0.66579,0.93568,0.59107,1.09039,0.00166,0.00166,0.00166
280,5986.66,1.09547,0.77886,1.28041,0.92199,0.9245,0.94209,0.6685,0.93858,0.58183,1.08812,0.00163,0.00163,0.00163
281,6007.71,1.09608,0.81285,1.28167,0.92802,0.89527,0.9406,0.67063,0.9325,0.58789,1.08486,0.0016,0.0016,0.0016
282,6028.61,1.06882,0.80464,1.27704,0.89444,0.88772,0.93024,0.66728,0.92197,0.60785,1.08178,0.00157,0.00157,0.00157
283,6049.53,1.08469,0.79846,1.279,0.90761,0.89873,0.93136,0.66384,0.92771,0.60052,1.08511,0.00154,0.00154,0.00154
284,6070.46,1.09067,0.7936,1.28129,0.9016,0.89507,0.93664,0.66634,0.93847,0.59878,1.08158,0.00151,0.00151,0.00151
285,6091.51,1.10133,0.8102,1.28164,0.89208,0.91357,0.94022,0.6722,0.93677,0.58733,1.08175,0.00148,0.00148,0.00148
286,6112.6,1.082,0.79148,1.26984,0.88498,0.91276,0.93227,0.66247,0.93347,0.59264,1.07654,0.00145,0.00145,0.00145
287,6133.68,1.10606,0.80407,1.28359,0.88912,0.91053,0.92557,0.65806,0.92757,0.60135,1.0779,0.00142,0.00142,0.00142
288,6154.67,1.08963,0.78545,1.28213,0.90049,0.90656,0.93326,0.66257,0.94396,0.59378,1.09089,0.00139,0.00139,0.00139
289,6175.64,1.10201,0.79251,1.28703,0.90566,0.91117,0.92997,0.65496,0.956,0.60369,1.09331,0.00136,0.00136,0.00136
290,6196.65,1.09629,0.80173,1.27803,0.92067,0.89934,0.93836,0.66546,0.93969,0.59254,1.08719,0.00133,0.00133,0.00133
291,6218.05,1.1026,0.70628,1.18029,0.90978,0.89544,0.93293,0.66259,0.96117,0.57813,1.09974,0.0013,0.0013,0.0013
292,6238.99,1.11253,0.68481,1.16405,0.90829,0.8964,0.92879,0.64903,0.98418,0.59702,1.10491,0.00127,0.00127,0.00127
293,6259.78,1.08787,0.67573,1.16377,0.92157,0.9032,0.93063,0.65471,0.96934,0.58778,1.09526,0.00124,0.00124,0.00124
294,6280.54,1.09265,0.67903,1.15303,0.91678,0.89945,0.93068,0.66045,0.9534,0.58808,1.0912,0.00121,0.00121,0.00121
295,6301.38,1.07629,0.66931,1.15144,0.89591,0.9116,0.93171,0.66074,0.95423,0.59804,1.09076,0.00118,0.00118,0.00118
296,6322.19,1.06158,0.6628,1.153,0.91935,0.9098,0.93464,0.6683,0.94489,0.58676,1.08699,0.00115,0.00115,0.00115
297,6342.99,1.06831,0.65441,1.14726,0.90658,0.91454,0.93036,0.65993,0.95699,0.58782,1.09032,0.00112,0.00112,0.00112
298,6363.91,1.07676,0.65729,1.14691,0.91582,0.9028,0.92775,0.66084,0.95922,0.57992,1.09169,0.00109,0.00109,0.00109
299,6384.74,1.06952,0.64646,1.14196,0.92449,0.88534,0.93921,0.6685,0.94834,0.57923,1.08382,0.00106,0.00106,0.00106
300,6405.5,1.06891,0.66935,1.14168,0.91198,0.90977,0.94038,0.67744,0.93149,0.57123,1.07781,0.00103,0.00103,0.00103
